e0097m1	03_3400								
1	left	44.13171268	67.22008843	30.26960836	1	0			
1	right	74.49684371	83.34192547	25.18141303	1	0			
0	left	94.0389285	42.94106076	18.56695594					
0	right	118.0589531	37.62201663	13.57332726					
1	left	147.2378699	88.77178501	20.29425468	0	0			
1	right	168.8287836	79.13032572	26.39318487	0	0			
1	terminal	190.1582937	61.70920025	54.88406562					
2	230.8911285	147.4984401	4	3	4	4	5647.421399	1822.483032	3.098751154
