e0527m1	03_3414								
1	left	10.3708796	12.27974723	6.412253869	0	0			
1	right	12.27245016	16.16303623	5.898026246	1	0			
1	left	17.38766459	13.34928931	11.98190764	0	0			
1	right	19.60194942	15.99123728	15.38017076	2	0			
1	left	26.14995594	14.688	9.851115673	0	0			
1	right	27.88565856	13.38614582	9.439372996	0	0			
1	terminal	33.17805	12.7415835	10.03133395					
2	46.32361602	30.76616531	5	3	4	1	438.2827315	450.480011	0.972923816
